"Frame-Sf","MASTER CAUTN","WARNMAS","AIRCRAFT REGISTRATION","DEPARTURE AIRPORT- ICAO","ARRIVAL AIRPORT- ICAO","FLIGHT NUMBER","STATIC AIR TEMP.","FLIGHT PHASE","T471","T474","T472","T475","T481","T482","FLAP CONFIGURATION","ECS ISOLATION VALVE","OAT","ECS_1","ECS_2","ENGINE 1 BLEED VLALE","ENGINE 2 BLEED VALVE","APU BLEED SWITCH","N11","N12","N21","N22"
"","aWARNMAS","aWARNMAS","_AC_REG","_ORIGIN","_DESTINATION","_FLIGHT_NUM","_SAT","_FLIGHT_PHASE","T471","T474","T472","T475","T481","T482","_FLAPS","ISOV","OAT","ECS_1","ECS_2","BLD_1","BLD_2","APU_BLEED","_N1_1","_N1_2","_N2_1","_N2_2"
"","","","","","","","DEG C","","","","","","","","","","","","","","","","%RPM","%RPM","%RPM","%RPM"
510-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.25000000000000000,77.37500000000000000,86.62500000000000000,86.75000000000000000
511-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,13.69022369384765600,13.63325119018554700,24.33517837524414100,23.55939674377441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.25000000000000000,77.37500000000000000,86.62500000000000000,86.75000000000000000
511-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.25000000000000000,77.37500000000000000,86.62500000000000000,86.75000000000000000
511-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.37500000000000000,77.37500000000000000,86.75000000000000000,86.75000000000000000
511-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.37500000000000000,77.37500000000000000,86.75000000000000000,86.87500000000000000
512-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,13.51597690582275400,12.58944034576416000,23.40461158752441400,22.94100952148437500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.37500000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
512-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.37500000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
512-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.50000000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
512-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.50000000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
513-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.29905414581298800,13.98199272155761700,23.01819610595703100,23.17267227172851600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.50000000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
513-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.37500000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
513-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.50000000000000000,77.50000000000000000,86.75000000000000000,86.87500000000000000
513-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.50000000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
514-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,11.77902412414550800,14.85560798645019500,23.71430778503418000,23.71430778503418000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.50000000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
514-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.50000000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
514-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
514-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
515-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,11.77902412414550800,14.50585937500000000,24.17977523803710900,23.63683319091796900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.62500000000000000,77.62500000000000000,86.75000000000000000,86.87500000000000000
515-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.75000000000000000,86.87500000000000000,86.87500000000000000
515-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.75000000000000000,86.87500000000000000,86.87500000000000000
515-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.75000000000000000,86.87500000000000000,86.87500000000000000
516-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,12.64624500274658200,14.15651512145996100,23.55939674377441400,23.01819610595703100,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.62500000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
516-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.62500000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
516-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
516-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
517-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.64624500274658200,13.98199272155761700,22.86385154724121100,22.86385154724121100,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
517-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
517-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
517-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.75000000000000000,86.87500000000000000,87.00000000000000000
518-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,12.81998920440673800,12.58944034576416000,22.86385154724121100,23.24995231628418000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
518-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
518-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
518-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
519-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,13.16778182983398400,12.76315689086914100,23.55939674377441400,23.55939674377441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
519-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
519-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
519-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
520-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,13.16778182983398400,12.93697643280029300,23.94690322875976600,23.55939674377441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
520-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
520-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
520-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
521-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.99383544921875000,13.80757236480712900,23.63683319091796900,22.86385154724121100,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
521-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
521-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
521-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
522-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,12.47259998321533200,14.33113765716552700,22.86385154724121100,22.78672027587890600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
522-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
522-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
522-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
523-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,11.77902412414550800,13.63325119018554700,23.01819610595703100,22.94100952148437500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
523-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
523-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
523-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
524-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,12.47259998321533200,13.11089420318603500,23.40461158752441400,23.86934089660644500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
524-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
524-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
524-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.75000000000000000,86.87500000000000000
525-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.47259998321533200,14.68068313598632800,24.41292572021484400,24.02449798583984400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
525-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
525-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
525-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
526-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,12.81998920440673800,13.98199272155761700,24.41292572021484400,23.55939674377441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
526-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
526-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
526-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
527-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.99383544921875000,13.98199272155761700,23.40461158752441400,22.63256072998046900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
527-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
527-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
527-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
528-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,12.12561035156250000,13.45903205871582000,22.47852706909179700,22.32461738586425800,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
528-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
528-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
528-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
529-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,11.60588169097900400,13.11089420318603500,22.63256072998046900,23.17267227172851600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,86.87500000000000000
529-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.75000000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
529-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
529-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
530-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,11.77902412414550800,13.80757236480712900,23.55939674377441400,23.86934089660644500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
530-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
530-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
530-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
531-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.12561035156250000,15.20575618743896500,24.33517837524414100,23.94690322875976600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
531-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
531-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
531-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
532-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,12.47259998321533200,13.98199272155761700,24.25745964050293000,23.40461158752441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,77.87500000000000000,86.87500000000000000,87.00000000000000000
532-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
532-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
532-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
533-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,12.29905414581298800,13.63325119018554700,23.24995231628418000,22.47852706909179700,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
533-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.00000000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
533-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.87500000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
533-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.00000000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
534-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,11.43283843994140600,12.76315689086914100,22.24770736694335900,22.40155601501464800,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,78.00000000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
534-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.00000000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
534-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.00000000000000000,78.00000000000000000,86.87500000000000000,87.00000000000000000
